pbp_a_hnumber	pbp_a_plan_identifier	segment_id	pbp_a_ben_cov	pbp_a_plan_type	orgtype	bid_id	version	part_d_model_demo	part_d_enhncd_cvrg_demo	mrx_form_model_type	mrx_drug_ben_yn	mrx_benefit_type	mrx_partd_network_loc	mrx_ltc_attest_flag	mrx_first_fill	mrx_otc_meds_pay_ump_yn	mrx_otc_meds_attest_flag	mrx_formulary_tiers_num	mrx_tier_form_ex	mrx_tier_form_ex_2_yn	mrx_tier_form_ex_2	mrx_ae_oon_cstshr_struct	mrx_ae_cstshr_apply	mrx_form_model_desc	mrx_ae_ooptcs_apply	mrx_alt_ded_charge	mrx_alt_ded_amount	mrx_alt_ded_type_yn	mrx_alt_no_ded_tier	mrx_alt_ded_tier_cstshr_yn	mrx_alt_gen_cstshr_struct	mrx_alt_gen_coins_pct	mrx_alt_gen_copay_amt	mrx_alt_oon_cstshr_struct	mrx_alt_red_cost_sharing	mrx_alt_red_cost_sharing_items	mrx_alt_fulfill_desc	mrx_alt_excl_drugs_yn	mrx_alt_pre_icl_cost_share	mrx_alt_pre_icl_exclud_only_yn	mrx_alt_ira_covg_tier	mrx_alt_cstshr_post_oopt	mrx_gen_loc_rstd	mrx_gen_rstd_1m	mrx_gen_rstd_2m	mrx_gen_rstd_3m	mrx_gen_loc_oon	mrx_gen_oon_1m	mrx_gen_oon_os	mrx_gen_loc_mostd	mrx_gen_mostd_1m	mrx_gen_mostd_2m	mrx_gen_mostd_3m	mrx_gen_loc_ltc	mrx_gen_ltc_1m	mrx_tier_extd_days_gen_yn	mrx_gen_extd_first_fill	mrx_gen_ira_rstd_copay_1m	mrx_gen_ira_rstd_copay_2m	mrx_gen_ira_rstd_copay_3m	mrx_gen_ira_mostd_copay_1m	mrx_gen_ira_mostd_copay_2m	mrx_gen_ira_mostd_copay_3m	mrx_gen_ira_oonp_copay_1m	mrx_gen_ira_oonp_copay_othnum	mrx_gen_ira_ltcp_copay_1m	mrx_gen_ira_rstd_coins_1m	mrx_gen_ira_rstd_coins_2m	mrx_gen_ira_rstd_coins_3m	mrx_gen_ira_mostd_coins_1m	mrx_gen_ira_mostd_coins_2m	mrx_gen_ira_mostd_coins_3m	mrx_gen_ira_oonp_coins_1m	mrx_gen_ira_oonp_coins_othnum	mrx_gen_ira_ltcp_coins_1m	mrx_avg_exp_cost_share_attest	mrx_snp_zerocost_attest	mrx_vaccine_attest	mrx_insulin_attest
H0029	009	0	1	02	01	H0029_009_0	7			5F4	1	4	101101	1	2	2		6	4	2				Preferred Generic, Generic, Preferred Brand, Non-Preferred Drug, Specialty Tier, Select Care Drugs		1	615.00	2	0110001	1				2	1	101	Per CMS Guidance for Enhanced Alternative plans, the Contract PBP met all the conditions prescribed by CMS.  In the BPTs, the following plan passed the Actuarial Tests to ensure the plan is Enhanced relative to Defined Standard.  Finally, the Contract PBP passed the OOPC and TBC tests mandated by CMS.	1	3		0001100	1																																		1		1	1
H0029	010	0	1	02	01	H0029_010_0	8		N	5F4	1	3	101101	1	2	2		6	4	2				Preferred Generic, Generic, Preferred Brand, Non-Preferred Drug, Specialty Tier, Select Care Drugs		1	615.00	2	0000001	1				2					3		0001100	1																																		1	1	1	1
H0029	011	0	1	02	01	H0029_011_0	8			5F4	1	4	101101	1	2	2		6	4	2				Preferred Generic, Generic, Preferred Brand, Non-Preferred Drug, Specialty Tier, Select Care Drugs		1	615.00	2	0110001	1				2	1	101	Per CMS Guidance for Enhanced Alternative plans, the Contract PBP met all the conditions prescribed by CMS.  In the BPTs, the following plan passed the Actuarial Tests to ensure the plan is Enhanced relative to Defined Standard.  Finally, the Contract PBP passed the OOPC and TBC tests mandated by CMS.	1	3		0001100	1																																		1		1	1
H0034	001	0	1	01	01	H0034_001_0	8		N		1	1	110110	1		2											615.00																110	30		90	01	30		110	30		90	1	31	2	1	35.00		105.00	35.00		105.00	35.00		35.00	25		25	25		25	25		25			1	1
H0034	002	0	1	01	01	H0034_002_0	11		N		1	1	110110	1		2											615.00																110	30		90	01	30		110	30		90	1	31	2	1	35.00		105.00	35.00		105.00	35.00		35.00	25		25	25		25	25		25			1	1
H0062	011	0	1	01	01	H0062_011_0	7		N	5F4	1	3	101101	1	2	2		6	4	2				Preferred Generic, Generic, Preferred Brand, Non-Preferred Drug, Specialty Tier, Select Care Drugs		2	500.00	2	0100001	1				2					3		0001100	1																																		1	1	1	1
H0062	012	0	1	01	01	H0062_012_0	7		N	5F4	1	3	101101	1	2	2		6	4	2				Preferred Generic, Generic, Preferred Brand, Non-Preferred Drug, Specialty Tier, Select Care Drugs		1	615.00	2	0100001	1				2					3		0001100	1																																		1	1	1	1
H0074	001	0	1	04	01	H0074_001_0	8			5F4	1	4	101101	1	2	2		6	4	2				Preferred Generic, Generic, Preferred Brand, Non-Preferred Drug, Specialty Tier, Select Care Drugs		1	615.00	2	0110001	1				2	1	101	Per CMS Guidance for Enhanced Alternative plans, the Contract PBP met all the conditions prescribed by CMS.  In the BPTs, the following plan passed the Actuarial Tests to ensure the plan is Enhanced relative to Defined Standard.  Finally, the Contract PBP passed the OOPC and TBC tests mandated by CMS.	1	3		0001100	1																																		1		1	1
H0074	004	0	1	04	01	H0074_004_0	8		N	5F4	1	3	101101	1	2	2		6	4	2				Preferred Generic, Generic, Preferred Brand, Non-Preferred Drug, Specialty Tier, Select Care Drugs		1	615.00	2	0100001	1				2					3		0001100	1																																		1	1	1	1
H0104	012	0	1	04	01	H0104_012_0	6			5F	1	4	110110	1	2	2		5	4	2				Preferred Generic, Generic, Preferred Brand, Non-Preferred Drug, Specialty Tier		2	200.00	2	0111000	1				2	1	111	The $615 deductible has been reduced to $200 and only applies to Tiers 4 and 5. The defined standard cost sharing in the initial coverage phase has been replaced with a $0 copayment on Tier 1 and non-zero dollar copayments on Tiers 2 and 3. Tiers 4 and 5 have coinsurance.	2	3		0111100	1																																		1		1	1
H0104	014	0	1	04	01	H0104_014_0	7			5F	1	4	110110	1	2	2		5	4	2				Preferred Generic, Generic, Preferred Brand, Non-Preferred Drug, Specialty Tier		2	370.00	2	0110000	1				2	1	111	The $370 deductible has been eliminated on Tiers 1 and 2. The defined standard cost sharing in the initial coverage phase has been replaced with a $0 copayment on Tier 1 and non-zero dollar copayments on Tiers 2 and 3. Tiers 4 and 5 have coinsurance.	2	3		0111100	1																																		1		1	1
H0104	015	0	1	04	01	H0104_015_0	6			5F	1	4	110110	1	2	2		5	4	2				Preferred Generic, Generic, Preferred Brand, Non-Preferred Drug, Specialty Tier		3								2	1	110	The $615 deductible has been eliminated on all tiers. The defined standard cost sharing in the initial coverage phase has been replaced with a $0 copayment on Tier 1 and non-zero dollar copayments on Tiers 2 and 3. Tiers 4 and 5 have coinsurance.	2	3		0111100	1																																		1		1	1
H0104	016	0	1	04	01	H0104_016_0	7			5F	1	4	110110	1	2	2		5	4	2				Preferred Generic, Generic, Preferred Brand, Non-Preferred Drug, Specialty Tier		2	325.00	2	0110000	1				2	1	111	The $325 deductible has been eliminated on Tiers 1 and 2. The defined standard cost sharing in the initial coverage phase has been replaced with a $0 copayment on Tier 1 and non-zero dollar copayments on Tier 2. Tiers 3, 4, and 5 have coinsurance.	2	3		0111100	1																																		1		1	1
H0104	801	0	1	04	01	H0104_801_0	1	N	N		2																																																																				
H0104	802	0	1	04	01	H0104_802_0	1				1																																																																				
H0104	804	0	1	04	01	H0104_804_0	1				1																																																																				
H0104	805	0	1	04	01	H0104_805_0	1				1																																																																				
H0104	806	0	1	04	01	H0104_806_0	1				1																																																																				
H0104	807	0	1	04	01	H0104_807_0	1				1																																																																				
H0104	808	0	1	04	01	H0104_808_0	1				1																																																																				
H0104	809	0	1	04	01	H0104_809_0	1				1																																																																				
H0105	001	0	1	20	08	H0105_001_0	2				1																																																																				
H0105	002	0	1	20	08	H0105_002_0	2				1																																																																				
H0107	003	0	1	04	01	H0107_003_0	6			5F	1	4	101101	1	2	2		5	4	2				Preferred Generic, Generic, Preferred Brand, Non-Preferred Drug, Specialty Tier		2	450.00	2	0110000	1				2	1	111	This plan fulfills the requirement to increase the actuarial value of benefits, above the actuarial value of defined standard coverage, by offering reduced copays for certain formulary tiers and a reduced Part D deductible, which is further waived for Tiers 1 and 2. This is confirmed by the plan passing all alternative coverage tests on Worksheet 5 of the Part D Bid Pricing Tool (BPT).	2	3		0111100	1																																		1		1	1
H0107	004	0	1	04	01	H0107_004_0	6			5F	1	4	101101	1	2	2		5	4	2				Preferred Generic, Generic, Preferred Brand, Non-Preferred Drug, Specialty Tier		2	300.00	2	0110000	1				2	1	111	This plan fulfills the requirement to increase the actuarial value of benefits, above the actuarial value of defined standard coverage, by offering reduced copays for certain formulary tiers and a reduced Part D deductible, which is further waived for Tiers 1 and 2. This is confirmed by the plan passing all alternative coverage tests on Worksheet 5 of the Part D Bid Pricing Tool (BPT).	2	3		0111100	1																																		1		1	1
H0107	005	0	1	04	01	H0107_005_0	6			5F	1	4	101101	1	2	2		5	4	2				Preferred Generic, Generic, Preferred Brand, Non-Preferred Drug, Specialty Tier		1	615.00	2	0110000	1				2	1	101	This plan fulfills the requirement to increase the actuarial value of benefits, above the actuarial value of defined standard coverage, by offering reduced copays for certain formulary tiers and waiving the Part D deductible for Tiers 1 and 2. This is confirmed by the plan passing all alternative coverage tests on Worksheet 5 of the Part D Bid Pricing Tool (BPT).	2	3		0111100	1																																		1		1	1
H0107	007	0	1	04	01	H0107_007_0	5			5F	1	4	101101	1	2	2		5	4	2				Preferred Generic, Generic, Preferred Brand, Non-Preferred Drug, Specialty Tier		1	615.00	2	0110000	1				2	1	101	This plan fulfills the requirement to increase the actuarial value of benefits, above the actuarial value of defined standard coverage, by offering reduced copays for certain formulary tiers and waiving the Part D deductible for Tiers 1 and 2. This is confirmed by the plan passing all alternative coverage tests on Worksheet 5 of the Part D Bid Pricing Tool (BPT).	2	3		0111100	1																																		1		1	1
H0107	010	0	1	04	01	H0107_010_0	6			5F	1	4	101101	1	2	2		5	4	2				Preferred Generic, Generic, Preferred Brand, Non-Preferred Drug, Specialty Tier		1	615.00	2	0110000	1				2	1	101	This plan fulfills the requirement to increase the actuarial value of benefits, above the actuarial value of defined standard coverage, by offering reduced copays for certain formulary tiers and waiving the Part D deductible for Tiers 1 and 2. This is confirmed by the plan passing all alternative coverage tests on Worksheet 5 of the Part D Bid Pricing Tool (BPT).	2	3		0111100	1																																		1		1	1
H0107	011	0	1	04	01	H0107_011_0	5	N	N		2																																																																				
H0107	801	0	1	04	01	H0107_801_0	2				1																																																																				
H0107	802	0	1	04	01	H0107_802_0	2				1																																																																				
H0107	803	0	1	04	01	H0107_803_0	2	N	N		2																																																																				
H0107	804	0	1	04	01	H0107_804_0	2	N	N		2																																																																				
H0107	805	0	1	04	01	H0107_805_0	2				1																																																																				
H0107	806	0	1	04	01	H0107_806_0	2				1																																																																				
H0107	807	0	1	04	01	H0107_807_0	2				1																																																																				
H0107	808	0	1	04	01	H0107_808_0	2	N	N		2																																																																				
H0107	809	0	1	04	01	H0107_809_0	2	N	N		2																																																																				
H0107	810	0	1	04	01	H0107_810_0	2	N	N		2																																																																				
H0107	811	0	1	04	01	H0107_811_0	2	N	N		2																																																																				
H0107	812	0	1	04	01	H0107_812_0	2	N	N		2																																																																				
H0107	813	0	1	04	01	H0107_813_0	2	N	N		2																																																																				
H0107	814	0	1	04	01	H0107_814_0	2				1																																																																				
H0107	815	0	1	04	01	H0107_815_0	2				1																																																																				
H0107	816	0	1	04	01	H0107_816_0	2				1																																																																				
H0107	817	0	1	04	01	H0107_817_0	2				1																																																																				
H0107	818	0	1	04	01	H0107_818_0	2				1																																																																				
H0107	819	0	1	04	01	H0107_819_0	2				1																																																																				
H0107	820	0	1	04	01	H0107_820_0	2				1																																																																				
H0107	821	0	1	04	01	H0107_821_0	2				1																																																																				
H0111	001	0	1	04	01	H0111_001_0	8			5F4	1	4	101101	1	2	2		6	4	2				Preferred Generic, Generic, Preferred Brand, Non-Preferred Drug, Specialty Tier, Select Care Drugs		1	615.00	2	0110001	1				2	1	101	Per CMS Guidance for Enhanced Alternative plans, the Contract PBP met all the conditions prescribed by CMS.  In the BPTs, the following plan passed the Actuarial Tests to ensure the plan is Enhanced relative to Defined Standard.  Finally, the Contract PBP passed the OOPC and TBC tests mandated by CMS.	1	3		0001100	1																																		1		1	1
H0111	004	0	1	04	01	H0111_004_0	7		N	5F4	1	3	101101	1	2	2		6	4	2				Preferred Generic, Generic, Preferred Brand, Non-Preferred Drug, Specialty Tier, Select Care Drugs		1	615.00	2	0100001	1				2					3		0001100	1																																		1	1	1	1
H0111	007	0	1	04	01	H0111_007_0	7	N	N		2																																																																				
H0112	001	0	1	20	08	H0112_001_0	2				1																																																																				
H0112	002	0	1	20	08	H0112_002_0	2				1																																																																				
H0154	008	0	1	01	01	H0154_008_0	2	N	N		2																																																																				
H0154	011	0	1	01	01	H0154_011_0	3			5F	1	4	110101	1	2	2		5	4	2				Preferred Generic, Generic, Preferred Brand, Non-Preferred Drug, Specialty Tier		2	200.00	2	0110000	1				2	1	111	This plan does not charge a Part D deductible for tiers 1-2 and the actuarial value of plan cost sharing below the MOOP is less than 25%.	2	3		0111110	1																																		1		1	1
H0154	012	0	1	01	01	H0154_012_0	4		N		1	1	110110	1		2											615.00																111	30	60	100	01	30		111	30	60	100	1	31	2	2	35.00	70.00	105.00	35.00	70.00	105.00	35.00		35.00	25	25	25	25	25	25	25		25			1	1
H0154	015	1	1	01	01	H0154_015_1	3			5F	1	4	110101	1	2	2		5	4	2				Preferred Generic, Generic, Preferred Brand, Non-Preferred Drug, Specialty Tier		2	350.00	2	0110000	1				2	1	111	This plan does not charge a Part D deductible for tiers 1-2 and the actuarial value of plan cost sharing below the MOOP is less than 25%.	2	3		0111110	1																																		1		1	1
H0154	015	2	1	01	01	H0154_015_2	3			5F	1	4	110101	1	2	2		5	4	2				Preferred Generic, Generic, Preferred Brand, Non-Preferred Drug, Specialty Tier		2	350.00	2	0110000	1				2	1	111	This plan does not charge a Part D deductible for tiers 1-2 and the actuarial value of plan cost sharing below the MOOP is less than 25%.	2	3		0111110	1																																		1		1	1
H0154	017	0	1	01	01	H0154_017_0	3			5F	1	4	110101	1	2	2		5	4	2				Preferred Generic, Generic, Preferred Brand, Non-Preferred Drug, Specialty Tier		2	350.00	2	0110000	1				2	1	111	This plan does not charge a Part D deductible for tiers 1-2 and the actuarial value of plan cost sharing below the MOOP is less than 25%.	2	3		0111110	1																																		1		1	1
H0154	019	0	1	01	01	H0154_019_0	4		N		1	1	110110	1		2											615.00																111	30	60	100	01	30		111	30	60	100	1	31	2	2	35.00	70.00	105.00	35.00	70.00	105.00	35.00		35.00	25	25	25	25	25	25	25		25			1	1
H0154	020	0	1	01	01	H0154_020_0	3			5F	1	4	110101	1	2	2		5	4	2				Preferred Generic, Generic, Preferred Brand, Non-Preferred Drug, Specialty Tier		2	100.00	2	0110000	1				2	1	111	This plan does not charge a Part D deductible for tiers 1-2 and the actuarial value of plan cost sharing below the MOOP is less than 25%.	2	3		0111110	1																																		1		1	1
H0154	801	0	1	01	01	H0154_801_0	2				1																																																																				
H0154	802	0	1	01	01	H0154_802_0	2	N	N		2																																																																				
H0154	803	0	1	01	01	H0154_803_0	2				1																																																																				
H0169	001	0	1	02	01	H0169_001_0	4		N	5F	1	4	110110	1	2	2		5	4	2				Preferred Generic, Generic, Preferred Brand, Non-Preferred Drug, Specialty Tier		1	615.00	2	0100000	1				2	1	101	Member's deductible only applies to Tiers 2, 3, 4 and 5, Members pay copays instead of coinsurance on tier 1 .	2	3		0001110	1																																		1	1	1	1
